date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,134.5,134.5,132.0,133.0,116717,,,,,,,,,,,,
20251104,132.5,133.0,128.5,129.0,143670,,,,,,-3.0075,,,,,,
20251105,128.0,129.0,126.0,128.5,167302,,,,,,-0.3876,,,,,,
20251106,129.0,129.0,127.0,129.0,109866,,,,,,0.3891,,,,,,
20251107,121.0,123.5,119.0,122.5,450208,128.4,131.2476,128.4,128.4,128.4,-5.0388,,,2.2789,-6.665,-4.595,-8.9219
20251110,123.0,123.0,118.5,121.0,222566,126.0,130.3936,127.1667,127.1667,127.1667,-1.2245,-9.0226,,1.1033,-7.2041,-4.8493,-10.0372
20251111,121.0,121.5,119.0,119.0,179642,124.0,129.4442,126.0,126.0,126.0,-1.6529,-7.7519,,0.9047,-8.0685,-5.5556,-11.5242
20251112,120.0,121.0,119.5,120.0,79654,122.3,128.6571,125.25,125.25,125.25,0.8403,-6.6148,,0.4336,-6.7288,-4.1916,-10.7807
20251113,120.0,120.0,117.0,118.5,105583,120.2,127.8107,124.5,124.5,124.5,-1.25,-8.1395,,0.6033,-7.2848,-4.8193,-11.8959
20251114,116.0,117.5,116.0,116.5,87774,119.0,126.8682,123.7,123.7,123.7,-1.6878,-4.898,,0.5278,-8.1724,-5.8205,-13.3829
20251117,116.5,116.5,111.0,112.0,318540,117.2,125.6291,122.6364,122.6364,122.6364,-3.8627,-7.438,,1.7683,-10.8487,-8.6731,-16.7286
20251118,111.0,111.0,108.5,108.5,169880,115.1,124.2017,121.4583,121.4583,121.4583,-3.125,-8.8235,,0.9475,-12.6421,-10.669,-19.3309
20251119,108.5,109.0,106.5,107.5,90687,112.6,122.8099,120.3846,120.3846,120.3846,-0.9217,-10.4167,,0.5258,-12.4663,-10.7029,-20.0743
20251120,109.5,111.0,108.5,108.5,124089,110.6,121.6174,119.5357,119.5357,119.5357,0.9302,-8.4388,,0.7342,-10.7858,-9.2321,-19.3309
20251121,106.5,108.5,106.5,108.5,65028,109.0,120.5243,118.8,118.8,118.8,0.0,-6.867,,0.4012,-9.9767,-8.67,-19.3309
20251124,108.0,109.0,107.0,107.5,117088,108.1,119.4389,118.0938,118.0938,118.0938,-0.9217,-4.0179,,0.7352,-9.9958,-8.9706,-20.0743
20251125,108.0,108.0,107.5,108.0,82361,108.0,118.4857,117.5,117.5,117.5,0.4651,-0.4608,,0.5322,-8.8498,-8.0851,-19.7026
20251126,109.5,111.0,109.5,110.5,70600,108.6,117.8202,117.1111,117.1111,117.1111,2.3148,2.7907,,0.4704,-6.213,-5.6452,-17.8439
20251127,111.5,112.0,110.0,110.5,48482,109.0,117.2102,116.7632,116.7632,116.7632,0.0,1.8433,,0.335,-5.7249,-5.364,-17.8439
20251128,110.5,111.5,109.5,111.0,71418,109.5,116.6927,116.475,116.475,116.475,0.4525,2.3041,,0.5063,-4.8784,-4.7006,-17.4721
20251201,110.0,112.5,107.5,108.0,210643,109.6,115.9683,115.225,116.0714,116.0714,-2.7027,0.4651,-18.797,1.4452,-6.8711,-6.2703,-19.7026
20251202,109.0,109.5,108.5,109.0,72373,109.8,115.3876,114.225,115.75,115.75,0.9259,0.9259,-15.5039,0.509,-5.5358,-4.5743,-18.9591
20251203,109.5,110.5,109.0,109.5,44140,109.6,114.897,113.275,115.4783,115.4783,0.4587,-0.905,-14.786,0.3245,-4.6972,-3.3326,-18.5874
20251204,110.0,112.5,110.0,111.0,76004,109.7,114.5722,112.375,115.2917,115.2917,1.3699,0.4525,-13.9535,0.5658,-3.1179,-1.2236,-17.4721
20251205,111.0,112.0,110.0,110.5,56815,109.6,114.2329,111.775,115.1,115.1,-0.4505,-0.4505,-9.7959,0.4955,-3.2678,-1.1407,-17.8439
20251208,111.0,111.0,109.5,110.5,82663,110.1,113.9218,111.25,114.9231,114.9231,0.0,2.3148,-8.6777,0.7677,-3.0036,-0.6742,-17.8439
20251209,109.5,110.0,107.5,108.0,122358,109.9,113.4283,110.7,114.6667,114.6667,-2.2624,-0.9174,-9.2437,1.1674,-4.7857,-2.439,-19.7026
20251210,108.0,109.5,108.0,108.5,74667,109.7,113.0176,110.125,114.4464,114.4464,0.463,-0.9132,-9.5833,0.7141,-3.9973,-1.4756,-19.3309
20251211,109.0,109.5,108.0,109.5,75630,109.4,112.7245,109.675,114.2759,114.2759,0.9217,-1.3514,-7.5949,0.7338,-2.8605,-0.1596,-18.5874
20251212,110.5,110.5,109.0,109.0,51315,109.1,112.4141,109.3,114.1,114.1,-0.4566,-1.3575,-6.4378,0.5069,-3.0371,-0.2745,-18.9591
20251215,108.0,108.5,106.5,108.0,34553,108.6,112.0463,109.1,113.9032,113.9032,-0.9174,-2.2624,-3.5714,0.397,-3.6112,-1.0082,-19.7026
20251216,107.0,107.5,103.5,106.0,215492,108.2,111.5424,108.975,113.6562,113.6562,-1.8519,-1.8519,-2.3041,2.4126,-4.9689,-2.73,-21.1896
20251217,106.0,107.5,105.0,105.0,76911,107.5,110.9972,108.85,113.3939,113.3939,-0.9434,-3.2258,-2.3256,0.8678,-5.403,-3.537,-21.9331
20251218,105.0,105.5,104.5,105.0,82174,106.6,110.4974,108.675,113.1471,113.1471,0.0,-4.1096,-3.2258,0.9496,-4.9752,-3.3816,-21.9331
20251219,105.0,106.0,105.0,105.5,44455,105.9,110.081,108.525,112.9286,112.9286,0.4762,-3.211,-2.765,0.5199,-4.1615,-2.7874,-21.5613
20251222,106.0,109.0,106.0,109.0,62849,106.1,109.9909,108.6,112.8194,112.8194,3.3175,0.9259,1.3953,0.7591,-0.9009,0.3683,-18.9591
20251223,108.5,108.5,106.5,107.5,61335,106.4,109.7833,108.575,112.6757,112.6757,-1.3761,1.4151,-0.463,0.7503,-2.0799,-0.9901,-20.0743
20251224,108.0,108.5,106.5,107.0,54935,106.8,109.5514,108.4,112.5263,112.5263,-0.4651,1.9048,-3.1674,0.6785,-2.3289,-1.2915,-20.4461
20251226,106.5,106.5,105.0,106.0,45382,107.0,109.2554,108.175,112.359,112.359,-0.9346,0.9524,-4.0724,0.5616,-2.9797,-2.0106,-21.1896
20251229,105.0,107.0,105.0,106.5,49827,107.2,109.0258,107.95,112.2125,112.2125,0.4717,0.9479,-4.0541,0.625,-2.3167,-1.3432,-20.8178
20251230,106.0,107.5,105.0,107.5,76904,106.9,108.8987,107.925,112.0976,112.0976,0.939,-1.3761,-0.463,1.0529,-1.2844,-0.3938,-20.0743
20251231,107.0,107.5,106.0,106.5,64695,106.7,108.6988,107.8,111.9643,111.9643,-0.9302,-0.9302,-2.2936,0.8904,-2.0228,-1.2059,-20.8178
20260102,106.0,109.0,106.0,108.0,60684,106.9,108.6405,107.725,111.8721,111.8721,1.4085,0.9346,-1.3699,0.8258,-0.5896,0.2553,-19.7026
20260105,108.0,108.0,105.0,106.0,130943,106.9,108.4205,107.475,111.7386,111.7386,-1.8519,0.0,-4.5045,1.7178,-2.2325,-1.3724,-21.1896
20260106,106.0,109.5,106.0,109.5,103340,107.5,108.5105,107.425,111.6889,111.6889,3.3019,2.8169,-0.905,1.3155,0.9119,1.9316,-18.5874
20260107,115.0,116.5,113.0,113.0,275838,108.6,108.8846,107.55,111.7174,111.7174,3.1963,5.1163,2.2624,3.1269,3.7796,5.0674,-15.9851
20260108,113.5,113.5,111.0,111.0,110157,109.5,109.0609,107.7,111.7021,111.7021,-1.7699,4.2254,2.7778,1.2574,1.778,3.0641,-17.4721
20260109,111.0,112.0,110.0,111.5,49302,110.2,109.2641,107.85,111.6979,111.6979,0.4505,3.2407,2.765,0.571,2.0463,3.3843,-17.1004
20260112,112.0,114.0,112.0,113.0,78512,111.6,109.5755,108.025,111.7245,111.7245,1.3453,6.6038,3.1963,0.9079,3.1253,4.6054,-15.9851
20260113,114.0,114.0,112.0,113.0,55812,112.3,109.8608,108.225,111.75,111.75,0.0,3.1963,3.6697,0.6437,2.8574,4.4121,-15.9851
20260114,114.0,115.5,113.5,114.0,158293,112.5,110.2058,108.525,111.7941,111.7941,0.885,0.885,5.5556,1.7041,3.4429,5.0449,-15.2416
20260115,114.0,114.0,112.5,113.0,50022,112.9,110.4386,108.875,111.8173,111.8173,-0.8772,1.8018,6.6038,0.5911,2.3193,3.7887,-15.9851
20260116,113.5,114.0,112.0,113.0,61281,113.2,110.6521,109.275,111.8396,111.8396,0.0,1.3453,7.619,0.731,2.1219,3.4088,-15.9851
20260119,112.0,114.0,112.0,112.0,115972,113.0,110.7644,109.625,111.8426,111.8426,-0.885,-0.885,6.6667,1.356,1.1155,2.1665,-16.7286
20260120,112.0,113.0,110.5,111.0,114156,112.6,110.784,109.9,111.8273,111.8273,-0.8929,-1.7699,5.2133,1.2825,0.1949,1.0009,-17.4721
20260121,110.0,110.0,108.5,109.0,109977,111.6,110.6354,109.9,111.7768,111.7768,-1.8018,-4.386,0.0,1.2037,-1.4782,-0.8189,-18.9591
20260122,109.5,111.5,109.0,111.5,66188,111.3,110.7074,110.1,111.7719,111.7719,2.2936,-1.3274,3.7209,0.7225,0.7159,1.2716,-17.1004
20260123,112.0,112.5,111.5,112.0,72781,111.1,110.8151,110.35,111.7759,111.7759,0.4484,-0.885,4.6729,0.7868,1.0692,1.4952,-16.7286
20260126,111.5,113.5,111.5,112.5,54486,111.2,110.9555,110.675,111.7881,111.7881,0.4464,0.4464,6.1321,0.5861,1.392,1.649,-16.3569
20260127,112.0,112.5,111.0,111.5,55824,111.3,111.0009,110.925,111.7833,111.7833,-0.8889,0.4505,4.6948,0.5986,0.4496,0.5184,-17.1004
20260128,112.5,120.5,112.0,118.0,441550,113.1,111.5842,111.45,111.5333,111.8852,5.8296,8.2569,9.7674,3.9604,5.7498,5.8771,-11.2782
20260129,117.0,118.5,115.5,117.5,179172,114.3,112.0772,112.0,111.3417,111.9758,-0.4237,5.3812,10.3286,1.5286,4.8385,4.9107,-8.9147
20260130,116.0,128.0,115.5,127.5,920908,117.4,113.3624,112.975,111.325,112.2222,8.5106,13.8393,18.0556,5.7476,12.4712,12.8568,-1.1628
20260202,126.5,126.5,120.5,122.0,1045485,119.3,114.0822,113.775,111.2083,112.375,-4.3137,8.4444,15.0943,5.0763,6.9404,7.2292,-4.6875
20260203,124.5,124.5,118.5,119.0,446551,120.8,114.492,114.25,111.15,112.4769,-2.459,6.7265,8.6758,2.0015,3.9374,4.1575,-7.0312
20260204,118.5,120.0,118.0,119.5,137746,121.1,114.9093,114.575,111.125,112.5833,0.4202,1.2712,5.7522,0.6371,3.995,4.2985,-6.6406
20260205,118.0,119.5,115.5,116.0,145855,120.8,115.0002,114.825,111.075,112.6343,-2.9289,-1.2766,4.5045,0.6691,0.8694,1.0233,-9.375
20260206,114.0,114.5,111.0,112.0,152257,117.7,114.7502,114.85,110.9417,112.625,-3.4483,-12.1569,0.4484,0.6823,-2.3967,-2.4815,-12.5
20260209,114.0,114.5,112.5,114.0,83864,116.1,114.6877,114.9,110.8667,112.6449,1.7857,-6.5574,0.885,0.3754,-0.5996,-0.7833,-10.9375
20260210,114.0,114.0,112.5,113.5,82815,115.0,114.5887,114.925,110.8167,112.6571,-0.4386,-4.6218,0.4425,0.3685,-0.9501,-1.2399,-11.3281
20260211,114.5,115.0,112.5,113.5,76291,113.8,114.498,114.9,110.8417,112.669,0.0,-5.0209,-0.4386,0.3457,-0.8716,-1.2185,-11.3281
20260223,116.0,116.0,112.5,112.5,178466,113.1,114.3315,114.875,110.9083,112.6667,-0.8811,-3.0172,-0.4425,0.7859,-1.6019,-2.0675,-12.1094
20260224,113.0,114.5,112.5,114.0,109905,113.5,114.3039,114.925,111.0167,112.6849,1.3333,1.7857,0.885,0.4789,-0.2658,-0.8049,-10.9375
20260225,114.0,114.5,113.5,114.0,106671,113.5,114.2785,115.025,111.1083,112.7027,0.0,0.0,1.7857,0.4657,-0.2437,-0.8911,-10.9375
20260226,115.0,118.0,114.5,116.0,367318,114.0,114.422,115.275,111.2333,112.7467,1.7544,2.2026,4.5045,1.5197,1.3791,0.6289,-9.375
20260302,114.0,114.5,113.0,114.0,163446,114.1,114.3868,115.525,111.3417,112.7632,-1.7241,0.4405,4.5872,0.6688,-0.3382,-1.3201,-10.9375
20260303,114.0,114.0,110.0,110.0,162035,113.6,114.0213,115.45,111.375,112.7273,-3.5088,-2.2222,-1.3453,0.6503,-3.5268,-4.7207,-14.0625
20260304,106.5,108.0,103.5,104.0,227992,111.6,113.1862,115.05,111.2667,112.6154,-5.4545,-8.7719,-7.1429,0.8874,-8.116,-9.6045,-18.75
20260305,106.0,108.5,105.0,108.5,144399,110.5,112.7956,114.85,111.2333,112.5633,4.3269,-4.8246,-3.5556,0.5523,-3.8083,-5.529,-15.2344
20260306,106.0,110.5,106.0,110.0,149203,109.3,112.5627,114.775,111.2167,112.5312,1.3825,-5.1724,-1.3453,0.5607,-2.2767,-4.1603,-14.0625
20260309,104.0,105.0,103.0,104.0,197531,107.3,111.8491,114.075,111.15,112.4259,-5.4545,-8.7719,-11.8644,0.778,-7.0176,-8.8319,-18.75
20260310,106.0,107.5,105.0,106.5,108807,106.6,111.4034,113.525,111.1083,112.3537,2.4038,-3.1818,-9.3617,0.4346,-4.4014,-6.1881,-16.7969
20260311,107.0,109.5,105.5,109.0,113953,107.6,111.2031,112.6,111.1,112.3133,2.3474,4.8077,-14.5098,0.5426,-1.9811,-3.1972,-14.8438
20260312,109.0,112.0,107.0,112.0,169805,108.3,111.2695,112.1,111.1167,112.3095,2.7523,3.2258,-8.1967,1.0214,0.6565,-0.0892,-12.5
20260313,111.5,111.5,109.5,110.0,149216,108.3,111.1637,111.65,111.1083,112.2824,-1.7857,0.0,-7.563,0.9857,-1.0468,-1.4778,-14.0625
20260316,110.0,113.0,108.0,112.0,226442,109.9,111.2334,111.275,111.1333,112.2791,1.8182,7.6923,-6.2762,1.4533,0.6892,0.6515,-12.5
20260317,112.0,114.0,112.0,114.0,194531,111.4,111.4639,111.175,111.2333,112.2989,1.7857,7.0423,-1.7241,1.2293,2.2752,2.541,-10.9375
20260318,114.5,117.5,114.0,116.5,252991,112.9,111.8836,111.4,111.3667,112.3466,2.193,6.8807,4.0179,1.5494,4.1261,4.5781,-8.9844
20260319,115.5,116.5,115.0,115.0,113723,113.5,112.1433,111.45,111.4583,112.3764,-1.2876,2.6786,0.8772,0.6902,2.5474,3.1853,-10.1562
20260320,115.0,116.5,115.0,116.0,163814,114.7,112.4647,111.575,111.575,112.4167,0.8696,5.4545,2.2026,0.9703,3.1435,3.9659,-9.375
20260323,112.0,116.0,112.0,115.0,141313,115.3,112.676,111.65,111.6917,112.4451,-0.8621,2.6786,1.3216,0.8212,2.0626,3.0004,-10.1562
20260324,115.5,118.5,114.0,114.0,149867,115.3,112.7863,111.725,111.825,112.462,-0.8696,0.0,1.3333,0.8782,1.0761,2.0362,-10.9375
20260325,115.5,116.0,114.5,115.5,113112,115.1,113.0125,111.8,112.0,112.4946,1.3158,-0.8584,1.3158,0.6622,2.2011,3.3095,-9.7656
20260326,115.5,115.5,114.5,115.5,99606,115.2,113.2197,111.875,112.175,112.5266,0.0,0.4348,1.3158,0.5844,2.014,3.2402,-9.7656
20260327,114.5,116.0,114.0,115.5,98504,115.1,113.4098,111.85,112.3417,112.5579,0.0,-0.431,-0.431,0.6274,1.8431,3.2633,-9.7656
20260330,112.5,115.0,112.5,114.0,100344,114.9,113.459,111.85,112.425,112.5729,-1.2987,-0.8696,0.0,0.6522,0.4769,1.9222,-10.9375
20260331,113.0,115.0,112.0,112.5,113036,114.6,113.379,111.975,112.5083,112.5722,-1.3158,-1.3158,2.2727,0.7466,-0.7753,0.4689,-12.1094
20260401,114.5,116.0,114.0,115.0,104758,114.5,113.5141,112.525,112.6417,112.5969,2.2222,-0.4329,10.5769,0.7212,1.309,2.1995,-10.1562
20260402,115.0,115.0,112.5,113.5,53287,114.1,113.5129,112.775,112.7667,112.6061,-1.3043,-1.7316,4.6083,0.3787,-0.0114,0.6429,-11.3281
20260407,113.0,114.0,112.0,113.5,55418,113.7,113.5119,112.95,112.8833,112.615,0.0,-1.7316,3.1818,0.4075,-0.0105,0.4869,-11.3281
20260408,120.0,120.0,118.0,119.0,306305,114.7,113.9692,113.7,113.075,112.6782,4.8458,4.386,14.4231,2.1656,4.4142,4.6614,-7.0312
20260409,119.0,119.0,116.5,116.5,126324,115.5,114.1801,114.2,113.2417,112.7157,-2.1008,3.5556,9.3897,0.8876,2.0318,2.014,-8.9844
20260410,119.0,119.5,115.5,116.5,238022,115.8,114.3734,114.575,113.3833,112.7524,0.0,1.3043,6.8807,1.6026,1.8593,1.6801,-8.9844
20260413,116.5,117.5,115.0,117.5,228589,116.6,114.634,114.85,113.575,112.7981,0.8584,3.5242,4.9107,1.5092,2.5001,2.3074,-8.2031
20260414,118.5,119.5,117.5,117.5,281957,117.4,114.8728,115.225,113.7083,112.8429,0.0,3.5242,6.8182,1.7834,2.287,1.9744,-8.2031
20260415,118.0,119.0,116.0,116.0,161496,116.8,114.9667,115.425,113.7583,112.8726,-1.2766,-2.521,3.5714,1.0429,0.8987,0.4982,-9.375
20260416,117.0,119.0,117.0,118.0,178713,117.1,115.2195,115.625,113.875,112.9206,1.7241,1.2876,3.5088,1.16,2.4132,2.0541,-7.8125
20260417,119.5,122.5,117.5,118.0,312020,117.4,115.4512,115.7,113.9833,112.9676,0.0,1.2876,1.2876,1.9873,2.2077,1.9879,-7.8125
20260420,118.5,119.5,117.5,118.0,267082,117.5,115.6636,115.85,114.0667,113.0138,0.0,0.4255,2.6087,1.6218,2.02,1.8558,-7.8125
20260421,119.0,119.5,117.5,118.5,295547,117.7,115.9,115.975,114.1583,113.0636,0.4237,0.8511,2.1552,1.7257,2.2433,2.1772,-7.4219
20260422,121.0,121.0,119.0,120.5,448832,118.6,116.2833,116.25,114.2667,113.1306,1.6878,3.8793,4.7826,2.4048,3.6262,3.6559,-5.8594
20260423,121.5,122.0,115.5,117.5,443220,118.5,116.3847,116.425,114.3417,113.1696,-2.4896,-0.4237,3.0702,2.2017,0.9583,0.9233,-8.2031
