as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260417,75.68,0.07000000000000739,74.75,0.06999999999999318,73.2,0.07000000000000739,73.2,0.07000000000000739,5,True,True,True,,
20260424,75.78,0.09999999999999432,74.86,0.10999999999999943,73.31,0.10999999999999943,73.31,0.10999999999999943,6,True,True,True,,
20260430,75.88,0.09999999999999432,74.96,0.09999999999999432,73.41,0.09999999999999432,73.41,0.09999999999999432,7,True,True,True,,
20260508,75.97,0.09000000000000341,75.06,0.10000000000000853,73.51,0.10000000000000853,73.51,0.10000000000000853,8,True,True,True,,
20260515,76.07,0.09999999999999432,75.17,0.10999999999999943,73.62,0.10999999999999943,73.62,0.10999999999999943,9,True,True,True,,
20260522,76.14,0.07000000000000739,75.25,0.0799999999999983,73.7,0.0799999999999983,73.7,0.0799999999999983,10,True,True,True,,
20260529,76.32,0.1799999999999926,75.43,0.18000000000000682,73.88,0.1799999999999926,73.88,0.1799999999999926,11,True,True,True,,
20260605,76.28,-0.03999999999999204,75.39,-0.04000000000000625,74.13,0.25,74.13,0.25,12,False,True,False,,
20260612,76.08,-0.20000000000000284,75.43,0.04000000000000625,74.17,0.04000000000000625,74.17,0.04000000000000625,13,False,True,False,,
20260618,76.16,0.0799999999999983,75.5,0.06999999999999318,74.24,0.06999999999999318,74.24,0.06999999999999318,14,True,True,True,,
20260626,76.06,-0.09999999999999432,75.59,0.09000000000000341,74.33,0.09000000000000341,74.33,0.09000000000000341,15,False,True,False,,
20260703,76.01,-0.04999999999999716,75.54,-0.04999999999999716,74.28,-0.04999999999999716,74.28,-0.04999999999999716,0,False,False,False,,
