# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,66.31,,62.44,,59.76,,59.76,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,66.23,-0.0799999999999983,62.45,0.010000000000005116,59.77,0.010000000000005116,59.77,0.010000000000005116,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,66.37,0.14000000000000057,62.45,0.0,59.77,0.0,59.77,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,65.86,-0.5100000000000051,62.47,0.01999999999999602,59.79,0.01999999999999602,59.79,0.01999999999999602,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,65.8,-0.060000000000002274,62.47,0.0,59.79,0.0,59.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,65.02,-0.7800000000000011,62.4,-0.07000000000000028,59.79,0.0,59.79,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,65.0,-0.01999999999999602,62.41,0.00999999999999801,59.8,0.00999999999999801,59.8,0.00999999999999801,1,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,64.97,-0.030000000000001137,62.42,0.010000000000005116,59.81,0.010000000000005116,59.81,0.010000000000005116,2,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,64.81,-0.1599999999999966,62.42,0.0,59.81,0.0,59.81,0.0,0,False,False,False,,
