# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,79.49,,76.69,,73.8,,70.0,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,79.54,0.05000000000001137,76.37,-0.3199999999999932,73.61,-0.18999999999999773,70.05,0.04999999999999716,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,79.34,-0.20000000000000284,75.91,-0.46000000000000796,73.42,-0.18999999999999773,70.39,0.3400000000000034,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,79.58,0.23999999999999488,75.98,0.07000000000000739,73.49,0.06999999999999318,70.48,0.09000000000000341,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,79.45,-0.12999999999999545,75.86,-0.12000000000000455,73.17,-0.3199999999999932,70.44,-0.04000000000000625,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,79.24,-0.21000000000000796,75.88,0.01999999999999602,73.2,0.030000000000001137,70.47,0.030000000000001137,1,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,79.39,0.15000000000000568,76.04,0.1600000000000108,72.87,-0.3299999999999983,70.19,-0.28000000000000114,2,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,79.24,-0.15000000000000568,76.17,0.12999999999999545,73.02,0.14999999999999147,70.29,0.10000000000000853,3,False,True,False,,
