as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260508,65.65,-0.3499999999999943,-0.269999999999996,-1.1599999999999966,64.24,-0.27000000000001023,-0.19000000000001194,-1.0300000000000011,63.08,-0.3200000000000003,-0.2700000000000031,-1.1700000000000017,62.41,-0.21000000000000085,-0.10000000000000142,-1.0100000000000051,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260515,66.12,0.46999999999999886,0.12000000000000455,0.20000000000000284,64.8,0.5600000000000023,0.28999999999999204,0.36999999999999034,63.72,0.6400000000000006,0.3200000000000003,0.36999999999999744,62.78,0.37000000000000455,0.1600000000000037,0.2700000000000031,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,
20260522,66.22,0.09999999999999432,0.5699999999999932,0.21999999999999886,64.78,-0.01999999999999602,0.5400000000000063,0.269999999999996,63.74,0.020000000000003126,0.6600000000000037,0.3400000000000034,62.85,0.07000000000000028,0.44000000000000483,0.23000000000000398,2,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260529,68.01,1.7900000000000063,1.8900000000000006,2.3599999999999994,66.53,1.75,1.730000000000004,2.2900000000000063,65.43,1.6900000000000048,1.710000000000008,2.3500000000000085,64.53,1.6799999999999997,1.75,2.1200000000000045,3,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,
20260605,67.55,-0.46000000000000796,1.3299999999999983,1.4299999999999926,66.11,-0.4200000000000017,1.3299999999999983,1.3100000000000023,65.21,-0.22000000000001307,1.4699999999999918,1.4899999999999949,64.26,-0.269999999999996,1.4100000000000037,1.480000000000004,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260612,67.47,-0.0799999999999983,-0.5400000000000063,1.25,65.95,-0.1599999999999966,-0.5799999999999983,1.1700000000000017,65.1,-0.10999999999999943,-0.3300000000000125,1.3599999999999923,64.27,0.009999999999990905,-0.2600000000000051,1.4199999999999946,1,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260618,67.2,-0.269999999999996,-0.3499999999999943,-0.8100000000000023,65.61,-0.3400000000000034,-0.5,-0.9200000000000017,64.8,-0.29999999999999716,-0.4099999999999966,-0.6300000000000097,64.07,-0.20000000000000284,-0.19000000000001194,-0.46000000000000796,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260626,65.48,-1.7199999999999989,-1.9899999999999949,-2.069999999999993,63.89,-1.7199999999999989,-2.0600000000000023,-2.219999999999999,62.85,-1.9499999999999957,-2.249999999999993,-2.3599999999999923,61.9,-2.1699999999999946,-2.3699999999999974,-2.3600000000000065,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260703,66.06,0.5799999999999983,-1.1400000000000006,-1.4099999999999966,64.4,0.5100000000000051,-1.2099999999999937,-1.5499999999999972,63.42,0.5700000000000003,-1.3799999999999955,-1.6799999999999926,62.52,0.6200000000000045,-1.54999999999999,-1.749999999999993,1,True,True,True,,,tdcc-20260724-88f3a903b384007d,complete,
20260709,65.93,-0.12999999999999545,0.45000000000000284,-1.269999999999996,64.36,-0.04000000000000625,0.46999999999999886,-1.25,63.46,0.03999999999999915,0.6099999999999994,-1.3399999999999963,62.47,-0.05000000000000426,0.5700000000000003,-1.5999999999999943,2,False,True,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260717,63.76,-2.170000000000009,-2.3000000000000043,-1.720000000000006,62.16,-2.200000000000003,-2.240000000000009,-1.730000000000004,61.13,-2.3299999999999983,-2.289999999999999,-1.7199999999999989,60.13,-2.3399999999999963,-2.3900000000000006,-1.769999999999996,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
20260724,63.25,-0.509999999999998,-2.680000000000007,-2.8100000000000023,61.64,-0.519999999999996,-2.719999999999999,-2.760000000000005,60.52,-0.6099999999999994,-2.9399999999999977,-2.8999999999999986,59.66,-0.47000000000000597,-2.8100000000000023,-2.8600000000000065,0,False,False,False,,,tdcc-20260724-88f3a903b384007d,complete,
