# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,35.52,,31.24,,27.33,,24.1,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,35.42,-0.10000000000000142,30.58,-0.6600000000000001,28.59,1.2600000000000016,22.95,-1.1500000000000021,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,34.87,-0.5500000000000043,30.36,-0.21999999999999886,27.71,-0.879999999999999,22.81,-0.14000000000000057,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,34.64,-0.22999999999999687,30.68,0.3200000000000003,26.75,-0.9600000000000009,22.63,-0.17999999999999972,1,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,34.31,-0.3299999999999983,29.77,-0.9100000000000001,25.82,-0.9299999999999997,22.67,0.0400000000000027,2,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,33.94,-0.37000000000000455,29.95,0.17999999999999972,26.74,0.9199999999999982,23.63,0.9599999999999973,3,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,33.66,-0.28000000000000114,29.17,-0.7799999999999976,25.81,-0.9299999999999997,23.48,-0.14999999999999858,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,33.38,-0.27999999999999403,28.6,-0.5700000000000003,26.56,0.75,23.45,-0.030000000000001137,1,False,True,False,,
