# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,79.4,,79.4,,71.94,,71.94,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,79.4,0.0,79.4,0.0,71.94,0.0,71.94,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,78.31,-1.0900000000000034,75.76,-3.6400000000000006,71.94,0.0,71.94,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,75.44,-2.8700000000000045,75.44,-0.3200000000000074,71.9,-0.03999999999999204,71.9,-0.03999999999999204,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,75.15,-0.28999999999999204,71.9,-3.539999999999992,71.9,0.0,71.9,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,71.9,-3.25,71.9,0.0,71.9,0.0,71.9,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,71.9,0.0,71.9,0.0,71.9,0.0,71.9,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,74.78,2.8799999999999955,71.9,0.0,71.9,0.0,71.9,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,71.9,-2.8799999999999955,71.9,0.0,71.9,0.0,71.9,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,71.9,0.0,71.9,0.0,71.9,0.0,71.9,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,71.9,0.0,71.9,0.0,71.9,0.0,71.9,0.0,0,False,False,False,,
