as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260430,24.77,,,,22.19,,,,20.48,,,,18.66,,,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260508,27.07,2.3000000000000007,,,24.26,2.0700000000000003,,,22.69,2.210000000000001,,,21.3,2.6400000000000006,,,1,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260515,28.77,1.6999999999999993,4.0,,26.47,2.2099999999999973,4.279999999999998,,24.97,2.2799999999999976,4.489999999999998,,23.76,2.460000000000001,5.100000000000001,,2,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260522,29.82,1.0500000000000007,2.75,5.050000000000001,27.67,1.2000000000000028,3.41,5.48,25.71,0.740000000000002,3.0199999999999996,5.23,24.11,0.34999999999999787,2.8099999999999987,5.449999999999999,3,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260529,35.09,5.270000000000003,6.320000000000004,8.020000000000003,31.89,4.219999999999999,5.420000000000002,7.629999999999999,30.65,4.939999999999998,5.68,7.959999999999997,29.67,5.560000000000002,5.91,8.370000000000001,4,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260605,33.32,-1.7700000000000031,3.5,4.550000000000001,30.63,-1.2600000000000016,2.9599999999999973,4.16,29.28,-1.3699999999999974,3.5700000000000003,4.310000000000002,28.11,-1.5600000000000023,4.0,4.349999999999998,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260612,32.84,-0.4799999999999969,-2.25,3.020000000000003,30.41,-0.21999999999999886,-1.4800000000000004,2.7399999999999984,28.64,-0.6400000000000006,-2.009999999999998,2.9299999999999997,27.47,-0.6400000000000006,-2.200000000000003,3.3599999999999994,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260618,33.02,0.17999999999999972,-0.29999999999999716,-2.0700000000000003,30.48,0.07000000000000028,-0.14999999999999858,-1.4100000000000001,28.88,0.23999999999999844,-0.40000000000000213,-1.7699999999999996,27.68,0.21000000000000085,-0.4299999999999997,-1.990000000000002,1,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260626,30.91,-2.110000000000003,-1.9300000000000033,-2.41,28.18,-2.3000000000000007,-2.2300000000000004,-2.4499999999999993,26.25,-2.629999999999999,-2.3900000000000006,-3.030000000000001,25.11,-2.5700000000000003,-2.3599999999999994,-3.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260703,30.23,-0.6799999999999997,-2.7900000000000027,-2.610000000000003,27.03,-1.1499999999999986,-3.4499999999999993,-3.379999999999999,24.9,-1.3500000000000014,-3.9800000000000004,-3.740000000000002,23.92,-1.1899999999999977,-3.759999999999998,-3.549999999999997,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260709,29.53,-0.6999999999999993,-1.379999999999999,-3.490000000000002,27.04,0.00999999999999801,-1.1400000000000006,-3.4400000000000013,24.98,0.08000000000000185,-1.2699999999999996,-3.8999999999999986,24.02,0.09999999999999787,-1.0899999999999999,-3.66,1,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260717,29.33,-0.20000000000000284,-0.9000000000000021,-1.5800000000000018,26.66,-0.379999999999999,-0.370000000000001,-1.5199999999999996,24.35,-0.629999999999999,-0.5499999999999972,-1.8999999999999986,23.34,-0.6799999999999997,-0.5800000000000018,-1.7699999999999996,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
