# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,70.7,,68.39,,68.39,,67.14,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,70.62,-0.0799999999999983,68.31,-0.0799999999999983,68.31,-0.0799999999999983,67.13,-0.010000000000005116,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,70.54,-0.0799999999999983,68.23,-0.0799999999999983,68.23,-0.0799999999999983,67.11,-0.01999999999999602,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,70.52,-0.020000000000010232,68.21,-0.020000000000010232,67.71,-0.5200000000000102,67.11,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,70.49,-0.030000000000001137,68.18,-0.029999999999986926,67.72,0.010000000000005116,67.12,0.010000000000005116,1,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,70.13,-0.35999999999999943,68.13,-0.05000000000001137,67.72,0.0,67.12,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,69.79,-0.3399999999999892,68.45,0.3200000000000074,67.98,0.2600000000000051,67.38,0.2599999999999909,1,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,69.06,-0.730000000000004,67.72,-0.730000000000004,66.84,-1.1400000000000006,66.24,-1.1400000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,68.42,-0.6400000000000006,66.5,-1.2199999999999989,66.06,-0.7800000000000011,65.46,-0.7800000000000011,0,False,False,False,,
