# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,46.39,,44.79,,44.44,,43.96,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,46.39,0.0,44.79,0.0,44.44,0.0,43.96,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,46.88,0.490000000000002,45.02,0.23000000000000398,44.67,0.23000000000000398,44.19,0.22999999999999687,1,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,48.01,1.1299999999999955,45.02,0.0,44.67,0.0,44.19,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,48.39,0.38000000000000256,46.77,1.75,46.42,1.75,44.48,0.28999999999999915,3,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,49.15,0.759999999999998,47.27,0.5,46.1,-0.3200000000000003,45.12,0.6400000000000006,4,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,48.52,-0.6299999999999955,46.58,-0.6900000000000048,45.42,-0.6799999999999997,43.98,-1.1400000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,48.52,0.0,46.59,0.010000000000005116,45.42,0.0,43.86,-0.11999999999999744,1,False,False,False,,
