# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260417,53.9,-0.6200000000000045,47.03,0.0,41.21,0.0,34.6,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260424,54.41,0.509999999999998,47.01,-0.020000000000003126,41.14,-0.07000000000000028,34.62,0.01999999999999602,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260430,54.56,0.15000000000000568,47.15,0.14000000000000057,42.23,1.0899999999999963,34.72,0.10000000000000142,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260508,54.12,-0.44000000000000483,47.24,0.09000000000000341,41.35,-0.8799999999999955,34.8,0.0799999999999983,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260515,54.69,0.5700000000000003,47.31,0.07000000000000028,42.4,1.0499999999999972,34.87,0.07000000000000028,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260522,54.17,-0.519999999999996,47.33,0.01999999999999602,42.42,0.020000000000003126,34.89,0.020000000000003126,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260529,54.65,0.4799999999999969,47.29,-0.03999999999999915,42.38,-0.03999999999999915,34.82,-0.07000000000000028,6,False,False,False,,

TDCC_WINDOW_ROW_008=20260605,54.12,-0.5300000000000011,47.27,-0.01999999999999602,42.36,-0.020000000000003126,34.8,-0.020000000000003126,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260612,54.12,0.0,47.27,0.0,42.36,0.0,34.8,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260618,54.21,0.09000000000000341,47.36,0.0899999999999963,42.45,0.09000000000000341,34.89,0.09000000000000341,1,True,True,True,,

TDCC_WINDOW_ROW_011=20260626,54.26,0.04999999999999716,47.4,0.03999999999999915,42.49,0.03999999999999915,34.92,0.030000000000001137,2,True,True,True,,

TDCC_WINDOW_ROW_012=20260703,54.77,0.5100000000000051,47.41,0.00999999999999801,42.5,0.00999999999999801,34.92,0.0,3,False,True,False,,
