# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260402,65.11,-0.10999999999999943,62.54,0.14000000000000057,58.55,0.12999999999999545,57.33,0.12999999999999545,18,False,True,False,,

TDCC_WINDOW_ROW_002=20260410,65.19,0.0799999999999983,62.62,0.0799999999999983,58.64,0.09000000000000341,57.42,0.09000000000000341,19,True,True,True,,

TDCC_WINDOW_ROW_003=20260417,65.38,0.18999999999999773,62.81,0.19000000000000483,58.82,0.17999999999999972,57.6,0.17999999999999972,20,True,True,True,,

TDCC_WINDOW_ROW_004=20260424,65.56,0.18000000000000682,63.37,0.5599999999999952,59.84,1.0200000000000031,57.98,0.37999999999999545,21,True,True,True,,

TDCC_WINDOW_ROW_005=20260430,65.67,0.10999999999999943,63.48,0.10999999999999943,59.95,0.10999999999999943,58.09,0.11000000000000654,22,True,True,True,,

TDCC_WINDOW_ROW_006=20260508,65.82,0.14999999999999147,63.25,-0.22999999999999687,60.11,0.1599999999999966,58.25,0.1599999999999966,23,False,True,False,,

TDCC_WINDOW_ROW_007=20260515,65.92,0.10000000000000853,62.98,-0.2700000000000031,60.28,0.1700000000000017,58.42,0.1700000000000017,24,False,True,False,,

TDCC_WINDOW_ROW_008=20260522,66.06,0.14000000000000057,63.15,0.1700000000000017,60.45,0.1700000000000017,58.59,0.1700000000000017,25,True,True,True,,

TDCC_WINDOW_ROW_009=20260529,66.32,0.2599999999999909,63.41,0.259999999999998,60.7,0.25,58.84,0.25,26,True,True,True,,

TDCC_WINDOW_ROW_010=20260605,66.71,0.39000000000000057,63.53,0.12000000000000455,60.82,0.11999999999999744,58.96,0.11999999999999744,27,True,True,True,,

TDCC_WINDOW_ROW_011=20260612,66.37,-0.3399999999999892,63.92,0.39000000000000057,60.82,0.0,58.96,0.0,28,False,False,False,,

TDCC_WINDOW_ROW_012=20260618,66.36,-0.010000000000005116,63.91,-0.010000000000005116,60.82,0.0,58.96,0.0,0,False,False,False,,
