as_of_date,stock_id,stock_name,theme,retail_ratio,retail_ratio_change_1w,total_shareholders,total_shareholders_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,theme_breadth_level,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w
20260430,3494,誠研,,,,,,0,False,False,False,Neutral,61.2,,,,58.52,,,,57.04,,,,56.19,,,
20260508,3494,誠研,,,,,,0,False,False,False,Neutral,61.17,-0.030000000000001137,,,58.49,-0.030000000000001137,,,57.02,-0.01999999999999602,,,56.17,-0.01999999999999602,,
20260515,3494,誠研,,,,,,1,False,False,False,Neutral,61.18,0.00999999999999801,-0.020000000000003126,,58.5,0.00999999999999801,-0.020000000000003126,,57.01,-0.010000000000005116,-0.030000000000001137,,56.16,-0.010000000000005116,-0.030000000000001137,
20260522,3494,誠研,,,,,,2,False,True,False,Neutral,61.17,-0.00999999999999801,0.0,-0.030000000000001137,58.49,-0.00999999999999801,0.0,-0.030000000000001137,57.05,0.03999999999999915,0.02999999999999403,0.00999999999999801,56.2,0.04000000000000625,0.030000000000001137,0.010000000000005116
20260529,3494,誠研,,,,,,3,False,True,False,Neutral,61.21,0.03999999999999915,0.030000000000001137,0.03999999999999915,57.89,-0.6000000000000014,-0.6099999999999994,-0.6000000000000014,57.18,0.13000000000000256,0.1700000000000017,0.1599999999999966,56.33,0.12999999999999545,0.1700000000000017,0.1599999999999966
20260605,3494,誠研,,,,,,0,False,False,False,Neutral,61.21,0.0,0.03999999999999915,0.030000000000001137,57.88,-0.00999999999999801,-0.6099999999999994,-0.6199999999999974,57.17,-0.00999999999999801,0.12000000000000455,0.1600000000000037,56.32,-0.00999999999999801,0.11999999999999744,0.1600000000000037
20260612,3494,誠研,,,,,,0,False,False,False,Neutral,61.17,-0.03999999999999915,-0.03999999999999915,0.0,57.87,-0.010000000000005116,-0.020000000000003126,-0.6200000000000045,57.16,-0.010000000000005116,-0.020000000000003126,0.10999999999999943,56.31,-0.00999999999999801,-0.01999999999999602,0.10999999999999943
20260618,3494,誠研,,,,,,1,True,True,True,Neutral,61.21,0.03999999999999915,0.0,0.0,57.88,0.010000000000005116,0.0,-0.00999999999999801,57.17,0.010000000000005116,0.0,-0.00999999999999801,56.32,0.00999999999999801,0.0,-0.00999999999999801
20260626,3494,誠研,,,,,,2,True,True,True,Neutral,61.27,0.060000000000002274,0.10000000000000142,0.060000000000002274,57.9,0.01999999999999602,0.030000000000001137,0.01999999999999602,57.19,0.01999999999999602,0.030000000000001137,0.01999999999999602,56.34,0.020000000000003126,0.030000000000001137,0.020000000000003126
20260703,3494,誠研,,,,,,3,True,True,True,Neutral,61.3,0.02999999999999403,0.0899999999999963,0.12999999999999545,57.93,0.030000000000001137,0.04999999999999716,0.060000000000002274,57.22,0.030000000000001137,0.04999999999999716,0.060000000000002274,56.37,0.02999999999999403,0.04999999999999716,0.05999999999999517
