Date,SecuritiesCompanyCode,CompanyName,TradingInformation,ClosePrice,PriceEarningRatio
1150603,15952,川寶二,最近六個營業日(含當日)累積之最後成交價跌幅達24.34%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣42元(第一款),203.00,N/A
1150603,3105,穩懋,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達62.34%，當日之前一個營業日當日沖銷成交量占總成交量達65.99%（第十三款),515.00,98.66
1150603,3114,好德,最近六個營業日(含當日)累積之最後成交價漲幅達29.23%，當日之成交量較最近六十個營業日日平均成交量放大10.77倍(第三款)當日週轉率達5.66%(第四款),36.95,14.00
1150603,3131,弘塑,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣225元(第十一款),3200.00,60.91
1150603,3147,大綜,最近六個營業日(含當日)累積之最後成交價漲幅達29.07%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣58元(第一款)凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為37.32%(第五款),242.50,27.16
1150603,3234,光環,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達225.36%(第二款),143.00,N/A
1150603,3288,點晶,最近六個營業日(含當日)累積之最後成交價漲幅達41.02%(第一款),22.05,N/A
1150603,3523,迎輝,最近六個營業日(含當日)累積之最後成交價漲幅達59.42%(第一款),21.15,N/A
1150603,3529,力旺,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣275元(第十一款),3570.00,130.29
1150603,3537,堡達,最近六個營業日(含當日)之累積週轉率為81.22%，當日週轉率達11.29%(第十款),79.30,31.10
1150603,3556,禾瑞亞,最近六個營業日(含當日)累積之最後成交價漲幅達31.83%(第一款)當日週轉率達5.76%(第四款),76.00,26.03
1150603,3581,博磊,最近六個營業日(含當日)累積之最後成交價跌幅達27%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣41元(第一款),211.00,157.46
1150603,4707,磐亞,最近六個營業日(含當日)累積之最後成交價漲幅達31.48%(第一款),19.80,21.29
1150603,4973,廣穎,最近六個營業日(含當日)累積之最後成交價漲幅達32.22%(第一款)最近六十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達275.67%(第二款)最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達256.7%(第二款)當日週轉率達7.97%(第四款),172.00,18.30
1150603,5426,振發,最近六個營業日(含當日)累積之最後成交價漲幅達28.85%，元大證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為46.87%(第五款),24.80,63.59
1150603,5701,劍湖山,最近六個營業日(含當日)累積之最後成交價漲幅達48.87%(第一款),5.32,N/A
1150603,5864,致和證,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達171.19%(第二款),49.90,7.09
1150603,60152,宏遠證二,最近六個營業日(含當日)累積之最後成交價漲幅達32.21%(第一款),225.00,N/A
1150603,6127,九豪,最近六個營業日(含當日)累積之最後成交價漲幅達28.59%，當日週轉率達29%(第四款),74.60,N/A
1150603,6180,橘子,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.06%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起)之日平均借券賣出成交量放大為4倍(第十二款),43.50,N/A
1150603,62075,雷科五,最近六個營業日(含當日)累積之最後成交價漲幅達27.14%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣69元(第一款)最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達128.57%(第二款),272.00,N/A
1150603,62076,雷科六,最近六個營業日(含當日)累積之最後成交價漲幅達25.64%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣70元(第一款),277.00,N/A
1150603,6217,中探針,當日本益比為N/A、股價淨值比為11.27且為其所屬產業類別股價淨值比之2.27倍、當日週轉率達9.93%(第六款),292.00,N/A
1150603,6263,普萊德,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.05%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起)之日平均借券賣出成交量放大為13倍(第十二款),180.50,21.69
1150603,6548,長科*,最近六個營業日(含當日)累積之最後成交價漲幅達40.78%(第一款),89.20,54.39
1150603,6654,天正國際,最近六個營業日(含當日)累積之最後成交價漲幅達37.69%(第一款),166.00,448.65
1150603,704710,精材元大58購03,最近六個營業日(含當日)累積之最後成交價漲幅達53.15%(第一款),6.75,N/A
1150603,705031,訊聯群益5A購02,最近六個營業日(含當日)累積之最後成交價漲幅達35.27%(第一款),4.40,N/A
1150603,709170,群聯統一69購01,最近六個營業日(含當日)累積之最後成交價漲幅達29.57%，統一證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為98.28%(第五款),1.62,N/A
1150603,709172,群聯統一6B購01,最近六個營業日(含當日)累積之最後成交價漲幅達30.77%，統一證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為55.64%(第五款),1.65,N/A
1150603,709173,群聯統一75購01,最近六個營業日(含當日)累積之最後成交價漲幅達35.16%，中國信託證證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為35.44%，統一證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為74.06%(第五款),1.76,N/A
1150603,76101,聯友金屬一創,最近六個營業日(含當日)累積之最後成交價漲幅達35.33%(第一款),199.00,N/A
1150603,7709,榮田,最近六個營業日(含當日)累積之最後成交價漲幅達34.48%(第一款)當日週轉率達6.68%(第四款)凱基證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為36.59%(第五款),127.00,62.87
1150603,80273,鈦昇三,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣88元(第十一款),508.00,N/A
1150603,8277,商丞,最近六個營業日(含當日)累積之最後成交價漲幅達49.9%(第一款),11.40,N/A
1150603,8358,金居,當日本益比為118.04、股價淨值比為19.06且為其所屬產業類別股價淨值比之3.84倍、當日週轉率達7.12%、元大證券公司當日買進該有價證券之成交金額達28.94億元，且占當日該有價證券之總成交金額25.78%(第六款),615.00,118.04
1150602,15952,川寶二,最近六個營業日(含當日)累積之最後成交價跌幅達24.34%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣58元(第一款),203.00,N/A
1150602,3081,聯亞,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣585元(第十一款),2575.00,338.37
1150602,3114,好德,最近六個營業日(含當日)之日平均成交量較最近六十個營業日日平均成交量放大為5.42倍，當日成交量較最近六十個營業日之日平均成交量放大為6.75倍(第九款),33.60,12.73
1150602,3163,波若威,當日本益比為114.35、股價淨值比為24.92且為其所屬產業類別股價淨值比之3.11倍、當日週轉率達5.99%、元大證券公司當日買進該有價證券之成交金額達12.54億元，且占當日該有價證券之總成交金額25.37%(第六款),988.00,114.35
