# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,46.15,47.1,45.5,45.5,288000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,45.8,45.9,45.15,45.3,244000,,,,,,-0.4396,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,45.1,45.1,44.0,44.85,404000,,,,,,-0.9934,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,45.15,46.0,45.15,45.35,179000,,,,,,1.1148,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,45.35,45.95,44.65,45.6,179000,45.32,45.4385,45.32,45.32,45.32,0.5513,,,0.6917,0.3554,0.6178,-3.1847

PRICE_WINDOW_180_ROW_006=20251110,45.3,47.45,45.3,46.6,311000,45.54,45.5353,45.5333,45.5333,45.5333,2.193,2.4176,,1.1626,2.3382,2.3426,-1.7914

PRICE_WINDOW_180_ROW_007=20251111,48.9,50.9,48.9,50.2,1601000,46.52,45.924,46.2,46.2,46.2,7.7253,10.8168,,3.4956,9.3109,8.658,-1.3752

PRICE_WINDOW_180_ROW_008=20251112,50.6,54.8,50.2,51.6,2825000,47.87,46.397,46.875,46.875,46.875,2.7888,15.0502,,3.7473,11.214,10.08,-5.8394

PRICE_WINDOW_180_ROW_009=20251113,52.5,53.1,51.1,51.4,1087000,49.08,46.8139,47.3778,47.3778,47.3778,-0.3876,13.3407,,1.3744,9.7963,8.4897,-6.2044

PRICE_WINDOW_180_ROW_010=20251114,50.3,51.5,50.0,50.2,413000,50.0,47.0961,47.66,47.66,47.66,-2.3346,10.0877,,0.5484,6.5905,5.3294,-8.3942

PRICE_WINDOW_180_ROW_011=20251117,50.9,50.9,48.3,48.3,614000,50.34,47.1964,47.7182,47.7182,47.7182,-3.7849,3.6481,,0.8292,2.3382,1.2193,-11.8613

PRICE_WINDOW_180_ROW_012=20251118,48.3,48.3,45.8,45.95,510000,49.49,47.0926,47.5708,47.5708,47.5708,-4.8654,-8.4661,,0.7071,-2.4262,-3.4072,-16.1496

PRICE_WINDOW_180_ROW_013=20251119,45.95,46.15,45.0,45.8,345000,48.33,46.9849,47.4346,47.4346,47.4346,-0.3264,-11.2403,,0.4983,-2.5218,-3.446,-16.4234

PRICE_WINDOW_180_ROW_014=20251120,46.15,48.4,46.15,48.2,469000,47.69,47.0861,47.4893,47.4893,47.4893,5.2402,-6.2257,,0.6934,2.3656,1.4966,-12.0438

PRICE_WINDOW_180_ROW_015=20251121,46.25,47.5,45.6,46.5,396000,46.95,47.0373,47.4233,47.4233,47.4233,-3.527,-7.3705,,0.6021,-1.1422,-1.947,-15.146

PRICE_WINDOW_180_ROW_016=20251124,47.2,49.0,46.8,49.0,641000,47.09,47.2008,47.5219,47.5219,47.5219,5.3763,1.4493,,0.9762,3.8117,3.1104,-10.5839

PRICE_WINDOW_180_ROW_017=20251125,50.6,50.9,49.0,50.4,767000,47.98,47.4674,47.6912,47.6912,47.6912,2.8571,9.6844,,1.1567,6.1781,5.6799,-8.0292

PRICE_WINDOW_180_ROW_018=20251126,51.0,52.7,50.7,51.7,1115000,49.16,47.8201,47.9139,47.9139,47.9139,2.5794,12.8821,,1.6201,8.1134,7.9019,-5.6569

PRICE_WINDOW_180_ROW_019=20251127,52.6,53.0,51.7,52.2,681000,49.96,48.1851,48.1395,48.1395,48.1395,0.9671,8.2988,,0.9901,8.3322,8.4349,-4.7445

PRICE_WINDOW_180_ROW_020=20251128,52.2,52.3,51.5,52.1,396000,51.08,48.5114,48.3375,48.3375,48.3375,-0.1916,12.043,,0.5882,7.3975,7.7838,-4.927

PRICE_WINDOW_180_ROW_021=20251201,51.5,52.2,51.5,51.8,249000,51.64,48.7854,48.6525,48.5024,48.5024,-0.5758,5.7143,13.8462,0.3709,6.1793,6.4693,-5.4745

PRICE_WINDOW_180_ROW_022=20251202,52.0,52.2,49.5,49.7,548000,51.5,48.8616,48.8725,48.5568,48.5568,-4.0541,-1.3889,9.713,0.7983,1.7158,1.6932,-9.3066

PRICE_WINDOW_180_ROW_023=20251203,49.8,51.0,49.15,50.6,501000,51.28,49.0065,49.16,48.6457,48.6457,1.8109,-2.1277,12.8205,0.7247,3.2516,2.9292,-7.6642

PRICE_WINDOW_180_ROW_024=20251204,51.4,54.2,51.4,51.6,1663000,51.16,49.2226,49.4725,48.7688,48.7688,1.9763,-1.1494,13.7817,2.1723,4.8298,4.3004,-5.8394

