# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
PRICE_WINDOW_180_ROW_027=20251016,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_028=20251020,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_029=20251021,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_030=20251022,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_031=20251023,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_032=20251027,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_033=20251028,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_034=20251029,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_035=20251030,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_036=20251031,96.0,96.9,94.6,95.0,629282.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9608

PRICE_WINDOW_180_ROW_037=20251103,110.5,113.5,110.0,112.5,1163000.0,98.5,96.4583,95.875,95.2917,95.1458,18.4211,18.4211,18.4211,1.773,16.6307,17.3403,-0.8811

PRICE_WINDOW_180_ROW_038=20251104,115.0,116.5,113.5,114.0,2834000.0,102.3,97.9201,96.825,95.6083,95.3042,1.3333,20.0,20.0,3.6988,16.4214,17.7382,-2.1459

PRICE_WINDOW_180_ROW_039=20251105,111.0,116.0,110.0,111.5,1546000.0,105.6,99.0518,97.65,95.8833,95.4417,-2.193,17.3684,17.3684,1.9038,12.5674,14.1833,-4.2918

PRICE_WINDOW_180_ROW_040=20251106,112.5,114.5,110.5,112.0,896000.0,109.0,100.1308,98.5,96.1667,95.5833,0.4484,17.8947,17.8947,1.0856,11.8537,13.7056,-3.8627

PRICE_WINDOW_180_ROW_041=20251107,112.0,114.5,110.5,111.0,1423000.0,112.2,101.0366,99.3,96.4333,95.7167,-0.8929,16.8421,16.8421,1.645,9.8612,11.7825,-4.721

PRICE_WINDOW_180_ROW_042=20251110,103.0,103.0,99.9,99.9,3670000.0,109.68,100.9419,99.545,96.515,95.7575,-10.0,-11.2,5.1579,3.6083,-1.0321,0.3566,-14.2489

PRICE_WINDOW_180_ROW_043=20251111,100.0,100.0,95.3,96.0,2314000.0,106.08,100.53,99.595,96.5317,95.7658,-3.9039,-15.7895,1.0526,2.1011,-4.5062,-3.6096,-17.5966

PRICE_WINDOW_180_ROW_044=20251112,99.0,100.5,99.0,99.5,1324000.0,103.68,100.4442,99.82,96.6067,95.8033,3.6458,-10.7623,4.7368,1.1654,-0.94,-0.3206,-14.5923

PRICE_WINDOW_180_ROW_045=20251113,99.3,99.3,96.1,96.7,829000.0,100.62,100.1322,99.905,96.635,95.8175,-2.8141,-13.6607,1.7895,0.7234,-3.4277,-3.208,-16.9957

PRICE_WINDOW_180_ROW_046=20251114,94.8,96.0,92.8,93.5,1045000.0,97.12,99.5795,99.83,96.61,95.805,-3.3092,-15.7658,-1.5789,0.8956,-6.1052,-6.3408,-19.7425

PRICE_WINDOW_180_ROW_047=20251117,94.2,95.4,93.0,93.1,602000.0,95.76,99.0395,99.735,96.5783,95.7892,-0.4278,-6.8068,-2.0,0.5165,-5.9971,-6.6526,-20.0858

PRICE_WINDOW_180_ROW_048=20251118,92.0,93.0,90.7,90.8,713000.0,94.72,98.3529,99.525,96.5083,95.7542,-2.4705,-5.4167,-4.4211,0.6096,-7.6794,-8.7666,-22.0601

PRICE_WINDOW_180_ROW_049=20251119,90.8,91.2,88.9,89.0,527000.0,92.62,97.5735,99.225,96.4083,95.7042,-1.9824,-10.5528,-6.3158,0.4525,-8.7867,-10.3049,-23.6052

PRICE_WINDOW_180_ROW_050=20251120,90.6,91.5,90.0,90.6,438000.0,91.4,96.9924,99.005,96.335,95.6675,1.7978,-6.3082,-4.6316,0.3792,-6.5906,-8.4895,-22.2318

PRICE_WINDOW_180_ROW_051=20251121,89.0,89.5,86.7,87.0,548000.0,90.1,96.1597,98.605,96.2017,95.6008,-3.9735,-6.9519,-8.4211,0.4761,-9.5255,-11.7692,-25.3219

PRICE_WINDOW_180_ROW_052=20251124,87.8,88.6,87.0,88.3,265000.0,89.14,95.5047,98.27,96.09,95.545,1.4943,-5.1557,-7.0526,0.234,-7.5438,-10.1455,-24.206

PRICE_WINDOW_180_ROW_053=20251125,89.2,89.6,88.8,89.6,260000.0,88.9,95.0127,98.0,96.0,95.5,1.4723,-1.3216,-5.6842,0.2333,-5.6968,-8.5714,-23.0901

PRICE_WINDOW_180_ROW_054=20251126,90.2,91.8,90.0,91.2,301000.0,89.34,94.6949,97.81,95.9367,95.4683,1.7857,2.4719,-4.0,0.2742,-3.6907,-6.758,-21.7167

PRICE_WINDOW_180_ROW_055=20251127,92.6,92.9,90.8,91.1,265000.0,89.44,94.3954,97.615,95.8717,95.4358,-0.1096,0.5519,-4.1053,0.2455,-3.491,-6.6742,-21.8026

PRICE_WINDOW_180_ROW_056=20251128,92.1,92.2,90.8,92.2,203000.0,90.48,94.2124,97.475,95.825,95.4125,1.2075,5.977,-2.9474,0.1918,-2.136,-5.4116,-20.8584

PRICE_WINDOW_180_ROW_057=20251201,92.4,92.4,90.5,91.0,258000.0,91.02,93.9447,96.4,95.7583,95.3792,-1.3015,3.0578,-19.1111,0.2547,-3.1345,-5.6017,-21.8884

PRICE_WINDOW_180_ROW_058=20251202,91.1,92.3,90.1,90.3,196000.0,91.16,93.641,95.215,95.68,95.34,-0.7692,0.7812,-20.7895,0.2224,-3.5679,-5.162,-22.4893

PRICE_WINDOW_180_ROW_059=20251203,90.7,91.4,90.5,90.7,219000.0,91.06,93.3959,94.175,95.6083,95.3042,0.443,-0.5482,-18.6547,0.2688,-2.8865,-3.6899,-22.1459

PRICE_WINDOW_180_ROW_060=20251204,91.1,91.9,90.5,91.7,261000.0,91.18,93.2546,93.16,95.5533,95.2767,1.1025,0.6586,-18.125,0.3333,-1.667,-1.5672,-21.2876

PRICE_WINDOW_180_ROW_061=20251205,92.3,93.0,91.7,93.0,450000.0,91.34,93.2334,92.26,95.52,95.26,1.4177,0.8677,-16.2162,0.6127,-0.2503,0.8021,-20.1717

PRICE_WINDOW_180_ROW_062=20251208,93.5,93.5,92.3,93.2,230000.0,91.78,93.2306,91.925,95.49,95.245,0.2151,2.4176,-6.7067,0.409,-0.0328,1.387,-20.0

PRICE_WINDOW_180_ROW_063=20251209,91.9,93.0,91.0,92.8,373000.0,92.28,93.1947,91.765,95.4533,95.2267,-0.4292,2.7685,-3.3333,0.8015,-0.4235,1.1279,-20.3433

PRICE_WINDOW_180_ROW_064=20251210,92.8,95.6,92.0,93.5,572000.0,92.84,93.2201,91.465,95.4283,95.2142,0.7543,3.0871,-6.0302,1.3372,0.3002,2.2249,-19.7425

PRICE_WINDOW_180_ROW_065=20251211,93.5,93.9,93.1,93.7,338000.0,93.24,93.2601,91.315,95.4067,95.2033,0.2139,2.181,-3.1024,0.8383,0.4717,2.6118,-19.5708

PRICE_WINDOW_180_ROW_066=20251212,94.3,94.8,93.1,93.4,239000.0,93.32,93.2718,91.31,95.38,95.19,-0.3202,0.4301,-0.107,0.6586,0.1375,2.2889,-19.8283

PRICE_WINDOW_180_ROW_067=20251215,93.3,93.5,92.0,93.4,251000.0,93.36,93.2825,91.325,95.3533,95.1767,0.0,0.2146,0.3222,0.7268,0.126,2.2721,-19.8283

PRICE_WINDOW_180_ROW_068=20251216,92.5,92.9,90.5,91.6,349000.0,93.12,93.1423,91.365,95.2967,95.1483,-1.9272,-1.2931,0.8811,1.0668,-1.6558,0.2572,-21.3734

PRICE_WINDOW_180_ROW_069=20251217,91.8,92.7,91.0,91.5,190000.0,92.72,93.0054,91.49,95.2383,95.1192,-0.1092,-2.139,2.809,0.6123,-1.6186,0.0109,-21.4592

PRICE_WINDOW_180_ROW_070=20251218,91.0,91.2,90.3,90.4,161000.0,92.06,92.7883,91.48,95.1617,95.0808,-1.2022,-3.5219,-0.2208,0.5431,-2.5739,-1.1806,-22.4034

PRICE_WINDOW_180_ROW_071=20251219,92.2,92.2,90.5,91.1,213000.0,91.6,92.6476,91.685,95.0967,95.0483,0.7743,-2.4625,4.7126,0.7615,-1.6704,-0.6381,-21.8026

PRICE_WINDOW_180_ROW_072=20251222,91.2,93.1,91.2,93.0,234000.0,91.52,92.677,91.92,95.0633,95.0317,2.0856,-0.4283,5.3228,0.8413,0.3486,1.1749,-20.1717

PRICE_WINDOW_180_ROW_073=20251223,92.6,93.8,92.5,93.4,208000.0,91.88,92.7372,92.11,95.0367,95.0183,0.4301,1.9651,4.2411,0.7549,0.7147,1.4005,-19.8283

PRICE_WINDOW_180_ROW_074=20251224,93.8,94.2,91.9,92.3,258000.0,92.04,92.7008,92.165,94.9917,94.9958,-1.1777,0.8743,1.2061,0.9437,-0.4323,0.1465,-20.7725

PRICE_WINDOW_180_ROW_075=20251226,92.9,93.1,91.3,91.3,388000.0,92.22,92.5841,92.175,94.93,94.965,-1.0834,0.9956,0.2195,1.3879,-1.3869,-0.9493,-21.6309

PRICE_WINDOW_180_ROW_076=20251229,91.3,93.0,91.2,92.5,332000.0,92.5,92.577,92.19,94.8883,94.9442,1.3143,1.5368,0.3254,1.1608,-0.0832,0.3363,-20.6009

PRICE_WINDOW_180_ROW_077=20251230,92.5,93.0,91.4,93.0,280000.0,92.5,92.6123,92.29,94.855,94.9275,0.5405,0.0,2.1978,0.9753,0.4186,0.7693,-20.1717

PRICE_WINDOW_180_ROW_078=20251231,93.3,95.4,93.3,94.2,706000.0,92.66,92.7446,92.485,94.8417,94.9208,1.2903,0.8565,4.3189,2.2585,1.5693,1.8544,-19.1416

PRICE_WINDOW_180_ROW_079=20260102,95.0,95.6,93.3,93.3,662000.0,92.86,92.7909,92.615,94.8133,94.9067,-0.9554,1.0834,2.8666,1.9776,0.5487,0.7396,-19.9142

PRICE_WINDOW_180_ROW_080=20260105,93.3,93.9,90.5,90.6,758000.0,92.72,92.6083,92.56,94.74,94.87,-2.8939,-0.7667,-1.1996,2.1079,-2.1686,-2.1175,-22.2318

PRICE_WINDOW_180_ROW_081=20260106,90.6,91.0,89.2,89.6,653000.0,92.14,92.3576,92.39,94.65,94.825,-1.1038,-3.1351,-3.6559,1.7661,-2.9858,-3.0198,-23.0901

PRICE_WINDOW_180_ROW_082=20260107,89.7,91.4,89.7,90.4,448000.0,91.62,92.1945,92.25,94.5733,94.7867,0.8929,-2.7957,-3.0043,1.1769,-1.9464,-2.0054,-22.4034

PRICE_WINDOW_180_ROW_083=20260108,91.2,91.2,88.4,88.4,614000.0,90.46,91.8783,92.03,94.4633,94.7317,-2.2124,-6.1571,-4.7414,1.5635,-3.7857,-3.9444,-24.1202

PRICE_WINDOW_180_ROW_084=20260109,88.0,89.7,87.1,89.4,557000.0,89.68,91.6718,91.825,94.37,94.685,1.1312,-4.1801,-4.385,1.4211,-2.4781,-2.6409,-23.2618

PRICE_WINDOW_180_ROW_085=20260112,89.4,89.7,88.1,88.2,509000.0,89.2,91.3824,91.55,94.2567,94.6283,-1.3423,-2.649,-5.8698,1.2709,-3.4826,-3.6592,-24.2918

PRICE_WINDOW_180_ROW_086=20260113,89.2,89.2,87.2,87.5,495000.0,88.78,91.0589,91.255,94.1317,94.5658,-0.7937,-2.3437,-6.3169,1.1977,-3.9084,-4.1148,-24.8927

PRICE_WINDOW_180_ROW_087=20260114,88.0,90.0,88.0,89.6,479000.0,88.62,90.9373,91.065,94.0417,94.5208,2.4,-0.885,-4.0685,1.1279,-1.4706,-1.6087,-23.0901

PRICE_WINDOW_180_ROW_088=20260115,89.6,89.6,88.0,88.6,346000.0,88.66,90.7426,90.915,93.935,94.4675,-1.1161,0.2262,-3.2751,0.815,-2.3611,-2.5463,-23.9485

PRICE_WINDOW_180_ROW_089=20260116,88.8,90.2,88.8,89.5,403000.0,88.68,90.639,90.815,93.8433,94.4217,1.0158,0.1119,-2.1858,0.926,-1.2566,-1.448,-23.176

PRICE_WINDOW_180_ROW_090=20260119,90.5,92.8,89.5,91.5,746000.0,89.34,90.7108,90.87,93.785,94.3925,2.2346,3.7415,1.2168,1.6062,0.8701,0.6933,-21.4592

PRICE_WINDOW_180_ROW_091=20260120,92.0,92.0,91.0,91.4,450000.0,90.12,90.7682,90.885,93.725,94.3625,-0.1093,4.4571,0.3293,0.9448,0.6961,0.5667,-21.5451

PRICE_WINDOW_180_ROW_092=20260121,91.3,91.3,89.2,89.6,608000.0,90.12,90.6708,90.715,93.635,94.3175,-1.9694,0.0,-3.6559,1.2283,-1.181,-1.2291,-23.0901

PRICE_WINDOW_180_ROW_093=20260122,90.6,90.6,89.4,90.0,462000.0,90.4,90.6149,90.545,93.5517,94.2758,0.4464,1.5801,-3.6403,0.91,-0.6786,-0.6019,-22.7468

PRICE_WINDOW_180_ROW_094=20260123,90.4,92.5,90.4,91.5,696000.0,90.8,90.6887,90.505,93.4933,94.2467,1.6667,2.2346,-0.8667,1.3142,0.8946,1.0994,-21.4592

PRICE_WINDOW_180_ROW_095=20260126,90.9,91.1,89.6,89.8,520000.0,90.46,90.6146,90.43,93.4067,94.2033,-1.8579,-1.8579,-1.6429,0.9698,-0.899,-0.6967,-22.9185

PRICE_WINDOW_180_ROW_096=20260127,90.0,90.6,88.6,88.7,548000.0,89.92,90.4551,90.24,93.3017,94.1508,-1.2249,-2.954,-4.1081,1.0018,-1.9403,-1.7066,-23.8627

PRICE_WINDOW_180_ROW_097=20260128,89.5,89.5,88.0,88.3,551000.0,89.66,90.2755,90.005,92.8983,94.095,-0.451,-1.4509,-5.0538,0.983,-2.1883,-1.8943,-24.206

PRICE_WINDOW_180_ROW_098=20260129,88.9,88.9,87.2,87.7,446000.0,89.2,90.0609,89.68,92.46,94.0342,-0.6795,-2.5556,-6.9002,0.8145,-2.6214,-2.2079,-24.3966

PRICE_WINDOW_180_ROW_099=20260130,87.7,87.8,83.5,84.2,1003000.0,87.74,89.5725,89.225,92.005,93.9442,-3.9909,-7.9781,-9.7535,1.7765,-5.9979,-5.6318,-26.4629

PRICE_WINDOW_180_ROW_100=20260202,83.0,84.0,82.0,83.7,473000.0,86.52,89.0831,88.88,91.5333,93.85,-0.5938,-6.7929,-7.6159,0.8595,-6.0428,-5.8281,-26.8996

PRICE_WINDOW_180_ROW_101=20260203,84.0,84.8,82.8,84.1,281000.0,85.6,88.6678,88.605,91.085,93.7592,0.4779,-5.186,-6.1384,0.5284,-5.1516,-5.0844,-18.3495

PRICE_WINDOW_180_ROW_102=20260204,83.2,86.8,83.2,86.8,353000.0,85.3,88.5122,88.425,90.8667,93.6908,3.2105,-1.6988,-3.9823,0.6698,-1.9344,-1.8377,-13.6318

PRICE_WINDOW_180_ROW_103=20260205,86.2,89.7,86.1,87.4,463000.0,85.24,88.4195,88.375,90.7233,93.6275,0.6912,-0.3421,-1.1312,0.8913,-1.153,-1.1033,-13.0348

PRICE_WINDOW_180_ROW_104=20260206,86.2,86.2,83.0,84.6,409000.0,85.32,88.1012,88.135,90.475,93.5408,-3.2037,0.4751,-5.3691,0.7988,-3.9741,-4.0109,-14.8036

PRICE_WINDOW_180_ROW_105=20260209,86.1,86.5,84.8,85.6,247000.0,85.7,87.8928,88.005,90.29,93.4625,1.182,2.27,-2.9478,0.495,-2.6086,-2.7328,-10.8333

PRICE_WINDOW_180_ROW_106=20260210,86.0,86.6,85.9,86.2,174000.0,86.12,87.7517,87.94,90.1683,93.3892,0.7009,2.497,-1.4857,0.3603,-1.7683,-1.9786,-9.8326

PRICE_WINDOW_180_ROW_107=20260211,86.3,86.3,84.1,84.6,325000.0,85.68,87.4891,87.69,90.0267,93.3025,-1.8561,-2.5346,-5.5804,0.6839,-3.3022,-3.5238,-11.5063

PRICE_WINDOW_180_ROW_108=20260223,84.6,88.9,84.6,88.6,648000.0,85.92,87.5816,87.69,89.99,93.2492,4.7281,1.373,0.0,1.3216,1.1628,1.0377,-7.3222

PRICE_WINDOW_180_ROW_109=20260224,88.8,89.1,87.9,88.6,439000.0,86.72,87.6665,87.645,89.9833,93.1958,0.0,4.7281,-1.0056,0.8921,1.0648,1.0896,-7.3222

PRICE_WINDOW_180_ROW_110=20260225,88.8,92.4,88.2,91.1,1035000.0,87.82,87.9526,87.625,89.9917,93.1633,2.8217,6.4252,-0.4372,2.0432,3.5785,3.9658,-4.7071

PRICE_WINDOW_180_ROW_111=20260226,92.0,92.5,90.6,92.2,733000.0,89.02,88.3066,87.665,90.0783,93.14,1.2075,6.9606,0.8753,1.4077,4.409,5.1731,-3.5565

PRICE_WINDOW_180_ROW_112=20260302,90.1,95.4,89.4,93.6,1173000.0,90.82,88.7477,87.865,90.1667,93.1283,1.5184,10.6383,4.4643,2.1368,5.4675,6.5271,-2.0921

PRICE_WINDOW_180_ROW_113=20260303,94.0,94.0,90.2,91.2,784000.0,91.34,88.9521,87.925,90.1933,93.0967,-2.5641,2.9345,1.3333,1.3875,2.5271,3.7248,-4.6025

PRICE_WINDOW_180_ROW_114=20260304,90.3,90.3,86.0,86.7,645000.0,90.96,88.7644,87.685,90.1183,93.0275,-4.9342,-2.1445,-5.2459,1.1467,-2.3257,-1.1233,-9.3096

PRICE_WINDOW_180_ROW_115=20260305,89.1,91.2,89.1,91.1,483000.0,90.96,88.959,87.75,90.1183,92.995,5.075,0.0,1.4477,0.8615,2.4067,3.8177,-4.7071

PRICE_WINDOW_180_ROW_116=20260306,91.0,92.0,89.9,89.9,308000.0,90.5,89.0374,87.81,90.08,92.9525,-1.3172,-2.4946,1.3529,0.5614,0.9688,2.3801,-5.9623

PRICE_WINDOW_180_ROW_117=20260309,84.0,85.5,81.8,82.8,855000.0,88.34,88.5176,87.535,89.9433,92.8508,-7.8977,-11.5385,-6.2288,1.5164,-6.4593,-5.4093,-13.3891

PRICE_WINDOW_180_ROW_118=20260310,84.5,84.6,79.7,81.5,1085000.0,86.4,87.9328,87.225,89.7967,92.7383,-1.57,-10.636,-7.0696,1.8211,-7.3156,-6.5635,-14.749

PRICE_WINDOW_180_ROW_119=20260311,81.8,83.3,81.6,82.2,521000.0,85.5,87.4551,87.125,89.655,92.6317,0.8589,-5.1903,-2.3753,0.9113,-6.0089,-5.6528,-14.0167

PRICE_WINDOW_180_ROW_120=20260312,82.3,84.1,81.3,81.8,410000.0,83.64,86.9838,87.03,89.49,92.5217,-0.4866,-10.2086,-2.27,0.7211,-5.9596,-6.0094,-14.4351

PRICE_WINDOW_180_ROW_121=20260313,81.8,81.8,80.2,80.4,342000.0,81.74,86.4352,86.845,89.28,92.4,-1.7115,-10.5673,-4.3995,0.5983,-6.9823,-7.4213,-15.8996

PRICE_WINDOW_180_ROW_122=20260316,80.9,81.3,79.4,80.8,315000.0,81.34,85.9656,86.545,89.0733,92.2817,0.4975,-2.4155,-6.9124,0.5529,-6.0089,-6.6382,-15.4812

PRICE_WINDOW_180_ROW_123=20260317,81.6,83.6,81.6,82.7,506000.0,81.58,85.6935,86.31,88.905,92.1792,2.3515,1.4724,-5.3776,0.8848,-3.4932,-4.1826,-13.4937

PRICE_WINDOW_180_ROW_124=20260318,84.0,85.4,82.8,83.3,421000.0,81.8,85.494,86.245,88.735,92.0817,0.7255,1.3382,-1.5366,0.7354,-2.5663,-3.4147,-12.8661

PRICE_WINDOW_180_ROW_125=20260319,83.3,85.2,83.3,83.9,493000.0,82.22,85.3612,86.16,88.5717,91.9892,0.7203,2.5672,-1.986,0.8431,-1.7118,-2.623,-12.2385

PRICE_WINDOW_180_ROW_126=20260320,84.9,84.9,82.5,82.7,324000.0,82.68,85.1394,85.985,88.3933,91.8867,-1.4303,2.8607,-4.0603,0.5471,-2.8652,-3.8204,-13.4937

PRICE_WINDOW_180_ROW_127=20260323,82.5,83.3,80.0,81.4,240000.0,82.8,84.8278,85.825,88.1933,91.7733,-1.5719,0.7426,-3.7825,0.4082,-4.0409,-5.1558,-14.8536

PRICE_WINDOW_180_ROW_128=20260324,82.6,82.6,79.9,80.7,332000.0,82.4,84.4838,85.43,88.0117,91.6542,-0.86,-2.4184,-8.9165,0.5802,-4.4787,-5.5367,-15.5858

PRICE_WINDOW_180_ROW_129=20260325,81.0,82.2,80.8,81.1,311000.0,81.96,84.2018,85.055,87.8383,91.5383,0.4957,-2.6411,-8.465,0.5497,-3.6838,-4.6499,-15.1674

PRICE_WINDOW_180_ROW_130=20260326,82.0,82.2,80.0,80.4,324000.0,81.26,83.885,84.52,87.6717,91.4167,-0.8631,-4.1716,-11.7453,0.611,-4.1545,-4.8746,-15.8996

PRICE_WINDOW_180_ROW_131=20260327,80.2,80.4,78.8,80.2,413000.0,80.76,83.5779,83.92,87.49,91.2933,-0.2488,-3.023,-13.0152,0.8031,-4.0416,-4.4328,-16.1088

PRICE_WINDOW_180_ROW_132=20260330,79.1,79.1,77.1,77.6,572000.0,80.0,83.0798,83.12,87.2333,91.1483,-3.2419,-4.6683,-17.094,1.1813,-6.5958,-6.641,-18.8285

PRICE_WINDOW_180_ROW_133=20260331,76.2,78.0,75.1,75.1,443000.0,78.88,82.4148,82.315,86.9283,90.9825,-3.2216,-6.9393,-17.6535,0.9483,-8.8756,-8.7651,-21.4435

